Date,Symbol,Close
2015-10-07,BAJAJFINSV,1773.25
2015-10-08,BAJAJFINSV,1770.6
2015-10-09,BAJAJFINSV,1794.45
2015-10-12,BAJAJFINSV,1791.45
2015-10-13,BAJAJFINSV,1758.2
2015-10-14,BAJAJFINSV,1756.05
2015-10-15,BAJAJFINSV,1746.7
2015-10-16,BAJAJFINSV,1770.0
2015-10-19,BAJAJFINSV,1788.5
2015-10-20,BAJAJFINSV,1824.15
2015-10-21,BAJAJFINSV,1849.3
2015-10-23,BAJAJFINSV,1829.35
2015-10-26,BAJAJFINSV,1905.55
2015-10-27,BAJAJFINSV,1984.85
2015-10-28,BAJAJFINSV,1978.85
2015-10-29,BAJAJFINSV,1964.1
2015-10-30,BAJAJFINSV,1968.0
2015-11-02,BAJAJFINSV,1975.4
2015-11-03,BAJAJFINSV,1979.4
2015-11-04,BAJAJFINSV,1954.25
2015-11-05,BAJAJFINSV,1958.95
2015-11-06,BAJAJFINSV,1978.05
2015-11-09,BAJAJFINSV,1961.1
2015-11-10,BAJAJFINSV,1911.45
2015-11-11,BAJAJFINSV,1948.8
2015-11-13,BAJAJFINSV,1927.35
2015-11-16,BAJAJFINSV,1913.1
2015-11-17,BAJAJFINSV,1922.7
2015-11-18,BAJAJFINSV,1931.25
2015-11-19,BAJAJFINSV,1932.4
2015-11-20,BAJAJFINSV,1934.7
2015-11-23,BAJAJFINSV,1959.8
2015-11-24,BAJAJFINSV,1972.8
2015-11-26,BAJAJFINSV,1975.2
2015-11-27,BAJAJFINSV,1968.5
2015-11-30,BAJAJFINSV,1928.7
2015-12-01,BAJAJFINSV,1991.15
2015-12-02,BAJAJFINSV,2039.85
2015-12-03,BAJAJFINSV,2026.55
2015-12-04,BAJAJFINSV,2009.65
2015-12-07,BAJAJFINSV,1932.1
2015-12-08,BAJAJFINSV,1910.2
2015-12-09,BAJAJFINSV,1874.05
2015-12-10,BAJAJFINSV,1922.7
2015-12-11,BAJAJFINSV,1900.65
2015-12-14,BAJAJFINSV,1905.5
2015-12-15,BAJAJFINSV,1891.55
2015-12-16,BAJAJFINSV,1926.55
2015-12-17,BAJAJFINSV,1956.1
2015-12-18,BAJAJFINSV,1921.05
2015-12-21,BAJAJFINSV,1939.45
2015-12-22,BAJAJFINSV,1931.05
2015-12-23,BAJAJFINSV,1936.0
2015-12-24,BAJAJFINSV,1926.8
2015-12-28,BAJAJFINSV,1922.0
2015-12-29,BAJAJFINSV,1925.05
2015-12-30,BAJAJFINSV,1946.3
2015-12-31,BAJAJFINSV,1987.9
2016-01-01,BAJAJFINSV,1983.8
2016-01-04,BAJAJFINSV,1959.5
2016-01-05,BAJAJFINSV,1946.0
2016-01-06,BAJAJFINSV,1938.55
2016-01-07,BAJAJFINSV,1927.05
2016-01-08,BAJAJFINSV,2000.4
2016-01-11,BAJAJFINSV,1943.4
2016-01-12,BAJAJFINSV,1957.5
2016-01-13,BAJAJFINSV,1987.45
2016-01-14,BAJAJFINSV,1948.9
2016-01-15,BAJAJFINSV,1905.5
2016-01-18,BAJAJFINSV,1831.9
2016-01-19,BAJAJFINSV,1848.8
2016-01-20,BAJAJFINSV,1852.25
2016-01-21,BAJAJFINSV,1846.75
2016-01-22,BAJAJFINSV,1891.8
2016-01-25,BAJAJFINSV,1924.45
2016-01-27,BAJAJFINSV,1892.55
2016-01-28,BAJAJFINSV,1874.15
2016-01-29,BAJAJFINSV,1861.65
2016-02-01,BAJAJFINSV,1863.55
2016-02-02,BAJAJFINSV,1818.1
2016-02-03,BAJAJFINSV,1878.55
2016-02-04,BAJAJFINSV,1880.8
2016-02-05,BAJAJFINSV,1908.6
2016-02-08,BAJAJFINSV,1835.6
2016-02-09,BAJAJFINSV,1784.2
2016-02-10,BAJAJFINSV,1789.6
2016-02-11,BAJAJFINSV,1696.55
2016-02-12,BAJAJFINSV,1701.05
2016-02-15,BAJAJFINSV,1723.45
2016-02-16,BAJAJFINSV,1703.8
2016-02-17,BAJAJFINSV,1701.15
2016-02-18,BAJAJFINSV,1720.95
2016-02-19,BAJAJFINSV,1673.1
2016-02-22,BAJAJFINSV,1630.3
2016-02-23,BAJAJFINSV,1615.85
2016-02-24,BAJAJFINSV,1615.95
2016-02-25,BAJAJFINSV,1600.35
2016-02-26,BAJAJFINSV,1601.65
2016-02-29,BAJAJFINSV,1611.9
2016-03-01,BAJAJFINSV,1690.3
2016-03-02,BAJAJFINSV,1718.0
2016-03-03,BAJAJFINSV,1675.2
2016-03-04,BAJAJFINSV,1670.5
2016-03-08,BAJAJFINSV,1669.75
2016-03-09,BAJAJFINSV,1678.2
2016-03-10,BAJAJFINSV,1687.85
2016-03-11,BAJAJFINSV,1646.0
2016-03-14,BAJAJFINSV,1644.95
2016-03-15,BAJAJFINSV,1661.55
2016-03-16,BAJAJFINSV,1644.95
2016-03-17,BAJAJFINSV,1651.75
2016-03-18,BAJAJFINSV,1649.4
2016-03-21,BAJAJFINSV,1649.55
2016-03-22,BAJAJFINSV,1664.55
2016-03-23,BAJAJFINSV,1724.8
2016-03-28,BAJAJFINSV,1684.85
2016-03-29,BAJAJFINSV,1666.9
2016-03-30,BAJAJFINSV,1696.55
2016-03-31,BAJAJFINSV,1711.1
2016-04-01,BAJAJFINSV,1746.75
2016-04-04,BAJAJFINSV,1751.3
2016-04-05,BAJAJFINSV,1748.8
2016-04-06,BAJAJFINSV,1765.45
2016-04-07,BAJAJFINSV,1763.85
2016-04-08,BAJAJFINSV,1749.9
2016-04-11,BAJAJFINSV,1778.0
2016-04-12,BAJAJFINSV,1778.55
2016-04-13,BAJAJFINSV,1821.2
2016-04-18,BAJAJFINSV,1871.6
2016-04-20,BAJAJFINSV,1881.75
2016-04-21,BAJAJFINSV,1846.4
2016-04-22,BAJAJFINSV,1847.5
2016-04-25,BAJAJFINSV,1841.15
2016-04-26,BAJAJFINSV,1869.0
2016-04-27,BAJAJFINSV,1879.6
2016-04-28,BAJAJFINSV,1842.4
2016-04-29,BAJAJFINSV,1875.35
2016-05-02,BAJAJFINSV,1940.9
2016-05-03,BAJAJFINSV,1947.8
2016-05-04,BAJAJFINSV,1893.45
2016-05-05,BAJAJFINSV,1888.05
2016-05-06,BAJAJFINSV,1873.15
2016-05-09,BAJAJFINSV,1880.15
2016-05-10,BAJAJFINSV,1858.8
2016-05-11,BAJAJFINSV,1873.1
2016-05-12,BAJAJFINSV,1893.05
2016-05-13,BAJAJFINSV,1867.25
2016-05-16,BAJAJFINSV,1857.9
2016-05-17,BAJAJFINSV,1857.05
2016-05-18,BAJAJFINSV,1859.05
2016-05-19,BAJAJFINSV,1853.45
2016-05-20,BAJAJFINSV,1804.8
2016-05-23,BAJAJFINSV,1806.15
2016-05-24,BAJAJFINSV,1762.25
2016-05-25,BAJAJFINSV,1789.35
2016-05-26,BAJAJFINSV,1792.15
2016-05-27,BAJAJFINSV,1835.7
2016-05-30,BAJAJFINSV,1839.15
2016-05-31,BAJAJFINSV,1820.65
2016-06-01,BAJAJFINSV,1798.55
2016-06-02,BAJAJFINSV,1851.4
2016-06-03,BAJAJFINSV,1855.8
2016-06-06,BAJAJFINSV,1866.0
2016-06-07,BAJAJFINSV,1876.75
2016-06-08,BAJAJFINSV,1860.2
2016-06-09,BAJAJFINSV,1840.35
2016-06-10,BAJAJFINSV,1812.15
2016-06-13,BAJAJFINSV,1771.85
2016-06-14,BAJAJFINSV,1873.9
2016-06-15,BAJAJFINSV,1946.9
2016-06-16,BAJAJFINSV,2043.95
2016-06-17,BAJAJFINSV,2056.15
2016-06-20,BAJAJFINSV,2007.85
2016-06-21,BAJAJFINSV,2013.05
2016-06-22,BAJAJFINSV,2025.6
2016-06-23,BAJAJFINSV,2002.9
2016-06-24,BAJAJFINSV,2077.65
2016-06-27,BAJAJFINSV,2181.9
2016-06-28,BAJAJFINSV,2196.1
2016-06-29,BAJAJFINSV,2298.1
2016-06-30,BAJAJFINSV,2321.6
2016-07-01,BAJAJFINSV,2354.8
2016-07-04,BAJAJFINSV,2351.75
2016-07-05,BAJAJFINSV,2314.65
2016-07-07,BAJAJFINSV,2323.8
2016-07-08,BAJAJFINSV,2306.05
2016-07-11,BAJAJFINSV,2359.15
2016-07-12,BAJAJFINSV,2429.1
2016-07-13,BAJAJFINSV,2361.85
2016-07-14,BAJAJFINSV,2397.3
2016-07-15,BAJAJFINSV,2430.2
2016-07-18,BAJAJFINSV,2460.55
2016-07-19,BAJAJFINSV,2498.35
2016-07-20,BAJAJFINSV,2554.2
2016-07-21,BAJAJFINSV,2608.7
2016-07-22,BAJAJFINSV,2599.85
2016-07-25,BAJAJFINSV,2599.95
2016-07-26,BAJAJFINSV,2715.05
2016-07-27,BAJAJFINSV,2614.15
2016-07-28,BAJAJFINSV,2665.05
2016-07-29,BAJAJFINSV,2723.9
2016-08-01,BAJAJFINSV,2828.75
2016-08-02,BAJAJFINSV,2726.1
2016-08-03,BAJAJFINSV,2645.5
2016-08-04,BAJAJFINSV,2668.6
2016-08-05,BAJAJFINSV,2669.7
2016-08-08,BAJAJFINSV,2642.05
2016-08-09,BAJAJFINSV,2604.75
2016-08-10,BAJAJFINSV,2695.5
2016-08-11,BAJAJFINSV,2760.55
2016-08-12,BAJAJFINSV,2770.85
2016-08-16,BAJAJFINSV,2750.2
2016-08-17,BAJAJFINSV,2716.8
2016-08-18,BAJAJFINSV,2711.7
2016-08-19,BAJAJFINSV,2698.9
2016-08-22,BAJAJFINSV,2718.0
2016-08-23,BAJAJFINSV,2682.4
2016-08-24,BAJAJFINSV,2711.4
2016-08-25,BAJAJFINSV,2688.25
2016-08-26,BAJAJFINSV,2808.0
2016-08-29,BAJAJFINSV,2815.9
2016-08-30,BAJAJFINSV,2844.5
2016-08-31,BAJAJFINSV,2967.3
2016-09-01,BAJAJFINSV,3030.55
2016-09-02,BAJAJFINSV,3052.5
2016-09-06,BAJAJFINSV,3073.5
2016-09-07,BAJAJFINSV,3057.35
2016-09-08,BAJAJFINSV,3129.4
2016-09-09,BAJAJFINSV,3034.4
2016-09-12,BAJAJFINSV,2942.9
2016-09-14,BAJAJFINSV,2903.4
2016-09-15,BAJAJFINSV,2966.15
2016-09-16,BAJAJFINSV,2895.05
2016-09-19,BAJAJFINSV,2964.0
2016-09-20,BAJAJFINSV,3096.2
2016-09-21,BAJAJFINSV,3174.95
2016-09-22,BAJAJFINSV,3254.2
2016-09-23,BAJAJFINSV,3294.65
2016-09-26,BAJAJFINSV,3287.0
2016-09-27,BAJAJFINSV,3272.65
2016-09-28,BAJAJFINSV,3234.65
2016-09-29,BAJAJFINSV,3105.7
2016-09-30,BAJAJFINSV,3069.55
2016-10-03,BAJAJFINSV,3194.65
2016-10-04,BAJAJFINSV,3199.85
2016-10-05,BAJAJFINSV,3154.65
2016-10-06,BAJAJFINSV,3159.45
2016-10-07,BAJAJFINSV,3149.85
2016-10-10,BAJAJFINSV,3119.9
2016-10-13,BAJAJFINSV,3117.6
2016-10-14,BAJAJFINSV,3174.95
2016-10-17,BAJAJFINSV,3197.0
2016-10-18,BAJAJFINSV,3326.0
2016-10-19,BAJAJFINSV,3361.2
2016-10-20,BAJAJFINSV,3337.3
2016-10-21,BAJAJFINSV,3275.4
2016-10-24,BAJAJFINSV,3220.95
2016-10-25,BAJAJFINSV,3248.6
2016-10-26,BAJAJFINSV,3327.95
2016-10-27,BAJAJFINSV,3268.05
2016-10-28,BAJAJFINSV,3383.2
2016-10-30,BAJAJFINSV,3416.75
2016-11-01,BAJAJFINSV,3458.9
2016-11-02,BAJAJFINSV,3372.55
2016-11-03,BAJAJFINSV,3347.75
2016-11-04,BAJAJFINSV,3196.7
2016-11-07,BAJAJFINSV,3141.45
2016-11-08,BAJAJFINSV,3072.05
2016-11-09,BAJAJFINSV,3032.45
2016-11-10,BAJAJFINSV,3089.45
2016-11-11,BAJAJFINSV,3021.85
2016-11-15,BAJAJFINSV,2827.85
2016-11-16,BAJAJFINSV,2924.45
2016-11-17,BAJAJFINSV,2918.15
2016-11-18,BAJAJFINSV,2943.2
2016-11-21,BAJAJFINSV,2845.7
2016-11-22,BAJAJFINSV,2901.55
2016-11-23,BAJAJFINSV,2931.15
2016-11-24,BAJAJFINSV,2949.45
2016-11-25,BAJAJFINSV,2970.15
2016-11-28,BAJAJFINSV,2941.9
2016-11-29,BAJAJFINSV,2938.1
2016-11-30,BAJAJFINSV,2990.0
2016-12-01,BAJAJFINSV,2939.3
2016-12-02,BAJAJFINSV,2977.65
2016-12-05,BAJAJFINSV,3031.65
2016-12-06,BAJAJFINSV,2999.0
2016-12-07,BAJAJFINSV,2957.2
2016-12-08,BAJAJFINSV,2995.4
2016-12-09,BAJAJFINSV,2997.15
2016-12-12,BAJAJFINSV,2975.25
2016-12-13,BAJAJFINSV,2874.8
2016-12-14,BAJAJFINSV,2775.75
2016-12-15,BAJAJFINSV,2710.75
2016-12-16,BAJAJFINSV,2829.8
2016-12-19,BAJAJFINSV,2732.8
2016-12-20,BAJAJFINSV,2694.65
2016-12-21,BAJAJFINSV,2659.9
2016-12-22,BAJAJFINSV,2550.1
2016-12-23,BAJAJFINSV,2620.4
2016-12-26,BAJAJFINSV,2617.85
2016-12-27,BAJAJFINSV,2743.55
2016-12-28,BAJAJFINSV,2800.75
2016-12-29,BAJAJFINSV,2872.2
2016-12-30,BAJAJFINSV,2894.85
2017-01-02,BAJAJFINSV,2949.65
2017-01-03,BAJAJFINSV,3016.65
2017-01-04,BAJAJFINSV,2960.85
2017-01-05,BAJAJFINSV,3018.45
2017-01-06,BAJAJFINSV,2978.55
2017-01-09,BAJAJFINSV,2992.65
2017-01-10,BAJAJFINSV,3010.15
2017-01-11,BAJAJFINSV,3018.5
2017-01-12,BAJAJFINSV,3018.6
2017-01-13,BAJAJFINSV,3019.6
2017-01-16,BAJAJFINSV,3012.6
2017-01-17,BAJAJFINSV,3019.7
2017-01-18,BAJAJFINSV,3046.65
2017-01-19,BAJAJFINSV,3154.75
2017-01-20,BAJAJFINSV,3064.0
2017-01-23,BAJAJFINSV,3063.45
2017-01-24,BAJAJFINSV,3128.8
2017-01-25,BAJAJFINSV,3169.7
2017-01-27,BAJAJFINSV,3169.4
2017-01-30,BAJAJFINSV,3205.45
2017-01-31,BAJAJFINSV,3245.85
2017-02-01,BAJAJFINSV,3328.4
2017-02-02,BAJAJFINSV,3462.1
2017-02-03,BAJAJFINSV,3419.95
2017-02-06,BAJAJFINSV,3721.95
2017-02-07,BAJAJFINSV,3691.25
2017-02-08,BAJAJFINSV,3663.0
2017-02-09,BAJAJFINSV,3577.0
2017-02-10,BAJAJFINSV,3630.95
2017-02-13,BAJAJFINSV,3637.25
2017-02-14,BAJAJFINSV,3592.9
2017-02-15,BAJAJFINSV,3628.35
2017-02-16,BAJAJFINSV,3671.2
2017-02-17,BAJAJFINSV,3685.5
2017-02-20,BAJAJFINSV,3641.75
2017-02-21,BAJAJFINSV,3624.1
2017-02-22,BAJAJFINSV,3750.2
2017-02-23,BAJAJFINSV,3847.2
2017-02-27,BAJAJFINSV,3836.6
2017-02-28,BAJAJFINSV,3914.15
2017-03-01,BAJAJFINSV,3923.85
2017-03-02,BAJAJFINSV,3875.5
2017-03-03,BAJAJFINSV,3761.75
2017-03-06,BAJAJFINSV,3817.7
2017-03-07,BAJAJFINSV,3805.1
2017-03-08,BAJAJFINSV,3832.05
2017-03-09,BAJAJFINSV,3804.85
2017-03-10,BAJAJFINSV,3826.05
2017-03-14,BAJAJFINSV,3931.25
2017-03-15,BAJAJFINSV,3938.65
2017-03-16,BAJAJFINSV,4040.05
2017-03-17,BAJAJFINSV,3969.1
2017-03-20,BAJAJFINSV,3965.8
2017-03-21,BAJAJFINSV,4057.45
2017-03-22,BAJAJFINSV,4107.85
2017-03-23,BAJAJFINSV,4148.5
2017-03-24,BAJAJFINSV,4129.35
2017-03-27,BAJAJFINSV,4044.8
2017-03-28,BAJAJFINSV,4090.75
2017-03-29,BAJAJFINSV,4062.65
2017-03-30,BAJAJFINSV,4060.6
2017-03-31,BAJAJFINSV,4098.4
2017-04-03,BAJAJFINSV,4098.25
2017-04-05,BAJAJFINSV,4128.8
2017-04-06,BAJAJFINSV,4178.35
2017-04-07,BAJAJFINSV,4226.2
2017-04-10,BAJAJFINSV,4373.0
2017-04-11,BAJAJFINSV,4374.85
2017-04-12,BAJAJFINSV,4502.95
2017-04-13,BAJAJFINSV,4611.9
2017-04-17,BAJAJFINSV,4493.45
2017-04-18,BAJAJFINSV,4369.4
2017-04-19,BAJAJFINSV,4340.05
2017-04-20,BAJAJFINSV,4355.4
2017-04-21,BAJAJFINSV,4304.05
2017-04-24,BAJAJFINSV,4371.75
2017-04-25,BAJAJFINSV,4524.35
2017-04-26,BAJAJFINSV,4534.2
2017-04-27,BAJAJFINSV,4524.75
2017-04-28,BAJAJFINSV,4575.65
2017-05-02,BAJAJFINSV,4566.15
2017-05-03,BAJAJFINSV,4562.9
2017-05-04,BAJAJFINSV,4569.6
2017-05-05,BAJAJFINSV,4428.4
2017-05-08,BAJAJFINSV,4420.95
2017-05-09,BAJAJFINSV,4378.45
2017-05-10,BAJAJFINSV,4391.45
2017-05-11,BAJAJFINSV,4495.8
2017-05-12,BAJAJFINSV,4395.55
2017-05-15,BAJAJFINSV,4550.95
2017-05-16,BAJAJFINSV,4567.5
2017-05-17,BAJAJFINSV,4486.75
2017-05-18,BAJAJFINSV,4319.0
2017-05-19,BAJAJFINSV,4169.9
2017-05-22,BAJAJFINSV,3964.2
2017-05-23,BAJAJFINSV,3983.05
2017-05-24,BAJAJFINSV,3953.95
2017-05-25,BAJAJFINSV,3997.1
2017-05-26,BAJAJFINSV,4007.35
2017-05-29,BAJAJFINSV,3998.05
2017-05-30,BAJAJFINSV,4154.5
2017-05-31,BAJAJFINSV,4192.0
2017-06-01,BAJAJFINSV,4205.6
2017-06-02,BAJAJFINSV,4305.8
2017-06-05,BAJAJFINSV,4304.75
2017-06-06,BAJAJFINSV,4244.1
2017-06-07,BAJAJFINSV,4254.15
2017-06-08,BAJAJFINSV,4280.0
2017-06-09,BAJAJFINSV,4242.2
2017-06-12,BAJAJFINSV,4152.65
2017-06-13,BAJAJFINSV,4176.85
2017-06-14,BAJAJFINSV,4128.4
2017-06-15,BAJAJFINSV,4098.4
2017-06-16,BAJAJFINSV,4199.7
2017-06-19,BAJAJFINSV,4242.45
2017-06-20,BAJAJFINSV,4264.4
2017-06-21,BAJAJFINSV,4268.4
2017-06-22,BAJAJFINSV,4220.0
2017-06-23,BAJAJFINSV,4101.3
2017-06-27,BAJAJFINSV,4036.05
2017-06-28,BAJAJFINSV,4108.15
2017-06-29,BAJAJFINSV,4098.75
2017-06-30,BAJAJFINSV,4118.7
2017-07-03,BAJAJFINSV,4130.7
2017-07-04,BAJAJFINSV,4132.7
2017-07-05,BAJAJFINSV,4149.25
2017-07-06,BAJAJFINSV,4151.5
2017-07-07,BAJAJFINSV,4115.9
2017-07-10,BAJAJFINSV,4103.0
2017-07-11,BAJAJFINSV,4123.2
2017-07-12,BAJAJFINSV,4229.3
2017-07-13,BAJAJFINSV,4364.55
2017-07-14,BAJAJFINSV,4399.9
2017-07-17,BAJAJFINSV,4446.3
2017-07-18,BAJAJFINSV,4419.55
2017-07-19,BAJAJFINSV,4564.5
2017-07-20,BAJAJFINSV,4679.3
2017-07-21,BAJAJFINSV,4910.4
2017-07-24,BAJAJFINSV,4949.95
2017-07-25,BAJAJFINSV,4958.5
2017-07-26,BAJAJFINSV,4955.45
2017-07-27,BAJAJFINSV,4934.45
2017-07-28,BAJAJFINSV,4926.3
2017-07-31,BAJAJFINSV,4991.85
2017-08-01,BAJAJFINSV,5067.25
2017-08-02,BAJAJFINSV,5002.35
2017-08-03,BAJAJFINSV,5115.05
2017-08-04,BAJAJFINSV,5308.15
2017-08-07,BAJAJFINSV,5433.05
2017-08-08,BAJAJFINSV,5336.1
2017-08-09,BAJAJFINSV,5121.9
2017-08-10,BAJAJFINSV,5024.75
2017-08-11,BAJAJFINSV,4992.0
2017-08-14,BAJAJFINSV,5222.05
2017-08-16,BAJAJFINSV,5356.8
2017-08-17,BAJAJFINSV,5304.45
2017-08-18,BAJAJFINSV,5309.5
2017-08-21,BAJAJFINSV,5216.85
2017-08-22,BAJAJFINSV,5234.6
2017-08-23,BAJAJFINSV,5351.3
2017-08-24,BAJAJFINSV,5506.25
2017-08-28,BAJAJFINSV,5578.0
2017-08-29,BAJAJFINSV,5442.95
2017-08-30,BAJAJFINSV,5489.65
2017-08-31,BAJAJFINSV,5502.85
2017-09-01,BAJAJFINSV,5495.3
2017-09-04,BAJAJFINSV,5377.25
2017-09-05,BAJAJFINSV,5395.9
2017-09-06,BAJAJFINSV,5456.15
2017-09-07,BAJAJFINSV,5623.8
2017-09-08,BAJAJFINSV,5594.75
2017-09-11,BAJAJFINSV,5733.3
2017-09-12,BAJAJFINSV,5678.9
2017-09-13,BAJAJFINSV,5723.35
2017-09-14,BAJAJFINSV,5680.6
2017-09-15,BAJAJFINSV,5674.55
2017-09-18,BAJAJFINSV,5626.45
2017-09-19,BAJAJFINSV,5651.25
2017-09-20,BAJAJFINSV,5602.9
2017-09-21,BAJAJFINSV,5486.3
2017-09-22,BAJAJFINSV,5231.65
2017-09-25,BAJAJFINSV,5110.6
2017-09-26,BAJAJFINSV,5170.5
2017-09-27,BAJAJFINSV,5071.35
2017-09-28,BAJAJFINSV,5043.75
2017-09-29,BAJAJFINSV,5154.45
2017-10-03,BAJAJFINSV,5325.45
2017-10-04,BAJAJFINSV,5274.5
2017-10-05,BAJAJFINSV,5258.7
2017-10-06,BAJAJFINSV,5297.95
2017-10-09,BAJAJFINSV,5305.8
2017-10-10,BAJAJFINSV,5333.65
2017-10-11,BAJAJFINSV,5301.2
2017-10-12,BAJAJFINSV,5392.15
2017-10-13,BAJAJFINSV,5375.25
2017-10-16,BAJAJFINSV,5354.3
2017-10-17,BAJAJFINSV,5356.75
2017-10-18,BAJAJFINSV,5315.05
2017-10-19,BAJAJFINSV,5306.1
2017-10-23,BAJAJFINSV,5287.3
2017-10-24,BAJAJFINSV,5252.8
2017-10-25,BAJAJFINSV,4997.0
2017-10-26,BAJAJFINSV,4982.0
2017-10-27,BAJAJFINSV,5033.95
2017-10-30,BAJAJFINSV,4994.85
2017-10-31,BAJAJFINSV,5010.35
2017-11-01,BAJAJFINSV,5022.6
2017-11-02,BAJAJFINSV,4982.15
2017-11-03,BAJAJFINSV,5032.6
2017-11-06,BAJAJFINSV,5009.6
2017-11-07,BAJAJFINSV,4981.0
2017-11-08,BAJAJFINSV,5022.7
2017-11-09,BAJAJFINSV,5006.75
2017-11-10,BAJAJFINSV,5027.45
2017-11-13,BAJAJFINSV,4998.35
2017-11-14,BAJAJFINSV,5014.4
2017-11-15,BAJAJFINSV,4902.65
2017-11-16,BAJAJFINSV,4984.75
2017-11-17,BAJAJFINSV,5129.75
2017-11-20,BAJAJFINSV,5173.55
2017-11-21,BAJAJFINSV,5206.2
2017-11-22,BAJAJFINSV,5176.35
2017-11-23,BAJAJFINSV,5133.6
2017-11-24,BAJAJFINSV,5160.6
2017-11-27,BAJAJFINSV,5151.85
2017-11-28,BAJAJFINSV,5240.2
2017-11-29,BAJAJFINSV,5305.6
2017-11-30,BAJAJFINSV,5214.1
2017-12-01,BAJAJFINSV,5098.85
2017-12-04,BAJAJFINSV,5056.8
2017-12-05,BAJAJFINSV,5003.65
2017-12-06,BAJAJFINSV,4964.65
2017-12-07,BAJAJFINSV,5070.2
2017-12-08,BAJAJFINSV,5125.1
2017-12-11,BAJAJFINSV,5106.3
2017-12-12,BAJAJFINSV,5109.7
2017-12-13,BAJAJFINSV,5056.15
2017-12-14,BAJAJFINSV,5116.25
2017-12-15,BAJAJFINSV,5170.35
2017-12-18,BAJAJFINSV,5210.6
2017-12-19,BAJAJFINSV,5279.5
2017-12-20,BAJAJFINSV,5312.7
2017-12-21,BAJAJFINSV,5353.35
2017-12-22,BAJAJFINSV,5428.15
2017-12-26,BAJAJFINSV,5403.55
2017-12-27,BAJAJFINSV,5326.3
2017-12-28,BAJAJFINSV,5305.75
2017-12-29,BAJAJFINSV,5230.4
2018-01-01,BAJAJFINSV,5171.85
2018-01-02,BAJAJFINSV,5101.1
2018-01-03,BAJAJFINSV,5099.45
2018-01-04,BAJAJFINSV,5062.55
2018-01-05,BAJAJFINSV,5127.2
2018-01-08,BAJAJFINSV,5221.25
2018-01-09,BAJAJFINSV,5156.4
2018-01-10,BAJAJFINSV,5199.55
2018-01-11,BAJAJFINSV,5146.4
2018-01-12,BAJAJFINSV,5057.3
2018-01-15,BAJAJFINSV,5010.35
2018-01-16,BAJAJFINSV,4956.8
2018-01-17,BAJAJFINSV,4964.9
2018-01-18,BAJAJFINSV,4922.6
2018-01-19,BAJAJFINSV,4973.05
2018-01-22,BAJAJFINSV,5051.45
2018-01-23,BAJAJFINSV,5014.6
2018-01-24,BAJAJFINSV,5014.45
2018-01-25,BAJAJFINSV,4933.05
2018-01-29,BAJAJFINSV,4912.4
2018-01-30,BAJAJFINSV,4875.65
2018-01-31,BAJAJFINSV,4812.35
2018-02-01,BAJAJFINSV,5038.4
2018-02-02,BAJAJFINSV,4935.75
2018-02-05,BAJAJFINSV,4918.0
2018-02-06,BAJAJFINSV,4904.6
2018-02-07,BAJAJFINSV,5012.05
2018-02-08,BAJAJFINSV,5057.25
2018-02-09,BAJAJFINSV,5059.35
2018-02-12,BAJAJFINSV,5235.45
2018-02-14,BAJAJFINSV,5189.0
2018-02-15,BAJAJFINSV,5130.35
2018-02-16,BAJAJFINSV,5058.25
2018-02-19,BAJAJFINSV,5000.75
2018-02-20,BAJAJFINSV,5014.3
2018-02-21,BAJAJFINSV,4973.45
2018-02-22,BAJAJFINSV,4951.85
2018-02-23,BAJAJFINSV,5019.65
2018-02-26,BAJAJFINSV,5192.95
2018-02-27,BAJAJFINSV,5121.35
2018-02-28,BAJAJFINSV,5051.7
2018-03-01,BAJAJFINSV,4999.4
2018-03-05,BAJAJFINSV,5037.45
2018-03-06,BAJAJFINSV,4980.65
2018-03-07,BAJAJFINSV,4836.15
2018-03-08,BAJAJFINSV,4864.6
2018-03-09,BAJAJFINSV,4966.25
2018-03-12,BAJAJFINSV,5040.05
2018-03-13,BAJAJFINSV,5098.4
2018-03-14,BAJAJFINSV,5111.6
2018-03-15,BAJAJFINSV,5034.5
2018-03-16,BAJAJFINSV,5011.35
2018-03-19,BAJAJFINSV,4963.45
2018-03-20,BAJAJFINSV,5080.85
2018-03-21,BAJAJFINSV,5131.5
2018-03-22,BAJAJFINSV,5119.85
2018-03-23,BAJAJFINSV,5126.7
2018-03-26,BAJAJFINSV,5151.05
2018-03-27,BAJAJFINSV,5258.95
2018-03-28,BAJAJFINSV,5171.55
2018-04-02,BAJAJFINSV,5267.4
2018-04-03,BAJAJFINSV,5381.6
2018-04-04,BAJAJFINSV,5228.55
2018-04-05,BAJAJFINSV,5443.85
2018-04-06,BAJAJFINSV,5484.25
2018-04-09,BAJAJFINSV,5561.3
2018-04-10,BAJAJFINSV,5412.9
2018-04-11,BAJAJFINSV,5420.2
2018-04-12,BAJAJFINSV,5420.75
2018-04-13,BAJAJFINSV,5316.8
2018-04-16,BAJAJFINSV,5386.15
2018-04-17,BAJAJFINSV,5426.1
2018-04-18,BAJAJFINSV,5371.85
2018-04-19,BAJAJFINSV,5385.2
2018-04-20,BAJAJFINSV,5286.35
2018-04-23,BAJAJFINSV,5294.0
2018-04-24,BAJAJFINSV,5427.65
2018-04-25,BAJAJFINSV,5434.3
2018-04-26,BAJAJFINSV,5339.25
2018-04-27,BAJAJFINSV,5435.25
2018-04-30,BAJAJFINSV,5482.6
2018-05-02,BAJAJFINSV,5436.9
